IDENT, ,LATITUDE, ,LONGITUDE
 ,,,,
OCK13, ,"51° 36' 00.18"" N", ,"000° 21' 49.24"" W"
ODMIX, ,"56° 58' 12.00"" N", ,"1° 28' 3.00"" E"
ODROB, ,"51° 39' 15.00"" N", ,"1° 54' 45.00"" E"
OGDIN, ,"53° 50' 49.00"" N", ,"0° 34' 51.00"" E"
OKAMA, ,"53° 10' 15.00"" N", ,"2° 46' 22.00"" E"
OKESI, ,"51° 26' 36.00"" N", ,"2° 3' 42.00"" W"
OKTEM, ,"52° 43' 10.00"" N", ,"3° 11' 15.00"" W"
OLKER, ,"61° 0' 0.00"" N", ,"6° 30' 0.00"" W"
OLNEY, ,"52° 7' 40.00"" N", ,"0° 44' 3.00"" W"
ORSUM, ,"57° 3' 7.00"" N", ,"5° 17' 41.00"" W"
ORVIK, ,"59° 38' 18.00"" N", ,"0° 40' 9.00"" E"
OSGOD, ,"51° 47' 2.00"" N", ,"1° 55' 9.00"" W"
OSPOL, ,"50° 9' 0.00"" N", ,"0° 11' 8.00"" W"
OTBED, ,"53° 17' 17.00"" N", ,"0° 1' 55.00"" E"
OTBUN, ,"55° 16' 50.00"" N", ,"2° 25' 60.00"" W"
OTROS, ,"52° 20' 45.23"" N", ,"000° 25' 17.81"" E"
PAVLO, ,"50° 56' 5.00"" N", ,"5° 53' 44.00"" W"
PEDIG, ,"52° 44' 48.00"" N", ,"1° 43' 10.00"" W"
PELET, ,"54° 39' 12.00"" N", ,"3° 25' 52.00"" E"
PEMAK, ,"49° 26' 56.00"" N", ,"6° 13' 5.00"" W"
PEMOB, ,"52° 8' 38.00"" N", ,"5° 9' 41.00"" W"
PENIL, ,"53° 36' 57.00"" N", ,"3° 39' 49.00"" W"
PEPIN, ,"59° 59' 31.00"" N", ,"0° 0' 54.00"" E"
PEPIS, ,"51° 11' 48.00"" N", ,"1° 14' 37.00"" W"
PEPOV, ,"58° 10' 37.00"" N", ,"1° 42' 55.00"" E"
PEPUL, ,"52° 16' 3.00"" N", ,"1° 53' 14.00"" W"
PERUP, ,"51° 42' 34.00"" N", ,"2° 56' 32.00"" W"
PHILI, ,"49° 28' 31.00"" N", ,"7° 1' 17.00"" W"
PIK10, ,"55° 26' 50.08"" N", ,"004° 14' 00.89"" W"
PIK12, ,"55° 23' 34.50"" N", ,"004° 16' 38.03"" W"
PIK18, ,"55° 25' 13.81"" N", ,"004° 15' 02.83"" W"
PILIP, ,"50° 20' 3.00"" N", ,"1° 0' 26.00"" W"
PIPAR, ,"56° 7' 0.00"" N", ,"3° 12' 6.00"" W"
PIPEM, ,"58° 9' 23.00"" N", ,"3° 44' 19.00"" W"
PIPIN, ,"52° 36' 36.00"" N", ,"0° 56' 30.00"" W"
PIXUP, ,"52° 1' 51.00"" N", ,"1° 6' 40.00"" W"
PLY49, ,"50° 22' 26.78"" N", ,"003° 59' 36.59"" W"
PLY51, ,"50° 22' 25.60"" N", ,"003° 59' 26.50"" W"
PLY55, ,"50° 24' 54.43"" N", ,"004° 05' 18.31"" W"
POL02, ,"53° 36' 09.25"" N", ,"001° 57' 18.12"" W"
POL05, ,"53° 48' 40.41"" N", ,"002° 11' 09.57"" W"
POL11, ,"53° 33' 28.00"" N", ,"002° 01' 49.00"" W"
POL21, ,"54° 04' 54.00"" N", ,"001° 56' 57.00"" W"
POL22, ,"54° 05' 43.00"" N", ,"001° 59' 45.00"" W"
POL35, ,"53° 10' 50.00"" N", ,"001° 53' 03.00"" W"
POL47, ,"53° 31' 31.00"" N", ,"000° 47' 23.00"" W"
POL57, ,"53° 27' 55.00"" N", ,"000° 34' 44.00"" W"
POL84, ,"55° 06' 56.32"" N", ,"001° 40' 29.64"" W"
POMPI, ,"50° 45' 48.00"" N", ,"0° 57' 15.00"" W"
POTON, ,"52° 5' 4.00"" N", ,"0° 25' 38.00"" W"
PTH11, ,"56° 17' 36.00"" N", ,"003° 33' 41.00"" W"
PTH15, ,"56° 14' 00.00"" N", ,"003° 38' 19.00"" W"
PTH24, ,"56° 45' 48.00"" N", ,"002° 58' 08.00"" W"
PY005, ,"50° 24' 53.65"" N", ,"004° 05' 25.87"" W"
PY008, ,"50° 22' 14.62"" N", ,"003° 54' 19.57"" W"
PY030, ,"50° 23' 31.01"" N", ,"004° 02' 03.65"" W"
R0073, ,"52° 21' 51.60"" N", ,"000° 28' 04.80"" E"
R1322, ,"51° 20' 17.72"" N", ,"000° 02' 16.98"" E"
R2248, ,"55° 51' 48.51"" N", ,"004° 26' 56.63"" W"
R2292, ,"51° 28' 39.00"" N", ,"000° 29' 06.04"" W"
R2293, ,"51° 27' 53.25"" N", ,"000° 28' 56.41"" W"
R2294, ,"51° 27' 53.83"" N", ,"000° 26' 02.68"" W"
R2295, ,"51° 28' 39.63"" N", ,"000° 25' 59.74"" W"
R2296, ,"57° 39' 10.36"" N", ,"003° 32' 32.23"" W"
R2297, ,"53° 52' 17.15"" N", ,"001° 40' 08.72"" W"
R2298, ,"53° 51' 37.31"" N", ,"001° 39' 07.45"" W"
R2299, ,"51° 40' 58.80"" N", ,"001° 48' 43.20"" W"
R2300, ,"51° 41' 02.40"" N", ,"001° 46' 04.80"" W"
R2302, ,"57° 42' 55.26"" N", ,"003° 19' 20.59"" W"
R2303, ,"55° 30' 54.81"" N", ,"004° 36' 41.26"" W"
R2304, ,"55° 30' 08.68"" N", ,"004° 34' 28.13"" W"
R2307, ,"52° 48' 06.69"" N", ,"002° 40' 04.83"" W"
R2308, ,"52° 44' 41.98"" N", ,"000° 38' 07.03"" W"
R2309, ,"51° 45' 14.00"" N", ,"001° 33' 42.12"" W"
R2310, ,"50° 26' 09.16"" N", ,"004° 58' 56.62"" W"
R2314, ,"53° 10' 39.23"" N", ,"000° 30' 58.70"" W"
R2315, ,"57° 12' 34.38"" N", ,"002° 12' 12.29"" W"
R2316, ,"57° 11' 39.49"" N", ,"002° 11' 31.79"" W"
R2317, ,"51° 52' 37.40"" N", ,"000° 13' 22.39"" E"
R2318, ,"51° 53' 42.57"" N", ,"000° 15' 00.16"" E"
R2320, ,"55° 52' 41.11"" N", ,"004° 25' 18.38"" W"
R2321, ,"54° 18' 07.00"" N", ,"001° 32' 33.39"" W"
R2322, ,"50° 25' 13.08"" N", ,"004° 05' 59.01"" W"
R2323, ,"56° 22' 34.84"" N", ,"002° 50' 24.85"" W"
R2324, ,"52° 24' 09.00"" N", ,"000° 32' 39.60"" E"
R2325, ,"52° 24' 58.80"" N", ,"000° 34' 39.60"" E"
R2327, ,"50° 57' 25.87"" N", ,"001° 21' 10.60"" W"
R2328, ,"51° 33' 19.16"" N", ,"000° 24' 29.53"" W"
R2329, ,"51° 30' 43.24"" N", ,"001° 59' 00.44"" W"
R2330, ,"55° 56' 41.96"" N", ,"003° 23' 13.99"" W"
R2331, ,"55° 57' 17.64"" N", ,"003° 21' 28.72"" W"
R2337, ,"52° 12' 35.49"" N", ,"000° 11' 03.70"" E"
R2464, ,"52° 26' 55.05"" N", ,"001° 44' 31.98"" W"
R2465, ,"52° 27' 47.47"" N", ,"001° 45' 30.48"" W"
R2534, ,"53° 44' 54.40"" N", ,"002° 51' 59.43"" W"
R2551, ,"56° 27' 08.88"" N", ,"003° 02' 13.85"" W"
R2558, ,"51° 37' 23.47"" N", ,"001° 05' 38.62"" W"
R2637, ,"54° 30' 58.07"" N", ,"001° 24' 58.86"" W"
R2638, ,"54° 30' 07.94"" N", ,"001° 26' 32.74"" W"
R2706, ,"59° 52' 55.16"" N", ,"001° 17' 05.15"" W"
R2787, ,"52° 39' 19.46"" N", ,"000° 34' 02.65"" E"
R2896, ,"53° 15' 13.62"" N", ,"004° 32' 46.85"" W"
R3060, ,"52° 21' 31.20"" N", ,"000° 30' 29.40"" E"
RAMID, ,"52° 57' 28.00"" N", ,"2° 30' 0.00"" E"
RAMOX, ,"53° 39' 37.00"" N", ,"4° 50' 22.00"" W"
RANOK, ,"56° 42' 0.00"" N", ,"4° 14' 59.00"" W"
RAPIX, ,"51° 26' 38.00"" N", ,"2° 0' 0.00"" E"
RAPUM, ,"54° 55' 18.00"" N", ,"1° 52' 58.00"" W"
RATKA, ,"49° 30' 0.00"" N", ,"8° 0' 0.00"" W"
RATLO, ,"51° 59' 29.00"" N", ,"1° 40' 55.00"" E"
RATSU, ,"61° 0' 0.00"" N", ,"10° 0' 0.00"" W"
RAVLO, ,"52° 55' 1.00"" N", ,"3° 8' 54.00"" E"
REDFA, ,"52° 6' 53.00"" N", ,"2° 29' 17.00"" E"
REKNA, ,"56° 10' 29.00"" N", ,"3° 30' 0.00"" E"
REMSI, ,"53° 57' 37.00"" N", ,"3° 49' 32.00"" W"
RETSI, ,"52° 30' 42.00"" N", ,"2° 52' 33.00"" W"
REXAM, ,"53° 4' 0.00"" N", ,"3° 9' 37.00"" W"
RIBEL, ,"54° 0' 58.00"" N", ,"2° 17' 23.00"" W"
RIGDI, ,"50° 16' 15.00"" N", ,"5° 59' 29.00"" W"
RIGVU, ,"58° 47' 36.00"" N", ,"2° 9' 18.00"" E"
RIKUD, ,"54° 29' 40.00"" N", ,"1° 2' 8.00"" W"
RILES, ,"51° 56' 55.00"" N", ,"2° 55' 22.00"" W"
RIMBU, ,"51° 42' 22.00"" N", ,"2° 9' 43.00"" E"
RIMTO, ,"53° 43' 3.00"" N", ,"1° 25' 59.00"" W"
RINGA, ,"54° 23' 54.00"" N", ,"5° 34' 16.00"" W"
RINIS, ,"51° 54' 30.00"" N", ,"2° 19' 21.00"" E"
RINTI, ,"51° 1' 58.00"" N", ,"1° 36' 56.00"" E"
RISLA, ,"53° 1' 51.00"" N", ,"2° 53' 12.00"" W"
RIVOT, ,"56° 24' 29.00"" N", ,"0° 46' 37.00"" E"
ROBBO, ,"55° 53' 23.00"" N", ,"4° 54' 37.00"" W"
ROBEM, ,"55° 27' 33.00"" N", ,"1° 1' 14.00"" W"
ROBIN, ,"52° 57' 48.00"" N", ,"1° 17' 45.00"" W"
ROBLI, ,"52° 24' 15.35"" N", ,"000° 34' 39.76"" E"
RODNI, ,"51° 42' 57.00"" N", ,"0° 51' 42.00"" W"
RODOL, ,"53° 14' 17.00"" N", ,"1° 51' 43.00"" W"
RODSI, ,"54° 47' 56.00"" N", ,"2° 53' 35.00"" E"
ROGAG, ,"53° 14' 6.00"" N", ,"0° 17' 45.00"" W"
ROGBI, ,"52° 17' 47.00"" N", ,"1° 20' 6.00"" W"
ROKAN, ,"53° 39' 48.00"" N", ,"3° 11' 20.00"" E"
ROKSI, ,"50° 30' 13.00"" N", ,"2° 12' 51.00"" W"
ROLEX, ,"53° 25' 42.00"" N", ,"3° 58' 4.00"" W"
ROLUM, ,"54° 18' 20.00"" N", ,"3° 18' 31.00"" E"
ROMPA, ,"54° 0' 0.00"" N", ,"3° 35' 32.00"" E"
RONAR, ,"57° 31' 50.00"" N", ,"5° 39' 19.00"" W"
ROPAL, ,"55° 8' 17.00"" N", ,"3° 56' 43.00"" E"
ROTEV, ,"54° 1' 44.00"" N", ,"6° 3' 58.00"" W"
ROTNO, ,"50° 51' 26.00"" N", ,"0° 46' 41.00"" E"
ROWAN, ,"51° 45' 9.00"" N", ,"0° 14' 57.00"" E"
ROXAT, ,"53° 24' 49.00"" N", ,"3° 0' 0.00"" E"
RUBEX, ,"55° 19' 12.00"" N", ,"6° 56' 7.00"" W"
RUBMI, ,"50° 16' 46.00"" N", ,"2° 19' 43.00"" W"
RUGID, ,"57° 22' 9.00"" N", ,"4° 53' 55.00"" W"
SABER, ,"51° 42' 14.00"" N", ,"0° 56' 58.00"" E"
SAM02, ,"50° 59' 18.79"" N", ,"001° 20' 35.37"" W"
SAM03, ,"51° 00' 13.48"" N", ,"001° 19' 33.36"" W"
SAM05, ,"51° 02' 17.81"" N", ,"001° 18' 21.77"" W"
SAM06, ,"50° 57' 54.94"" N", ,"001° 20' 40.01"" W"
SAM07, ,"51° 04' 10.62"" N", ,"001° 17' 16.71"" W"
SAM11, ,"51° 07' 56.00"" N", ,"001° 16' 15.00"" W"
SAM12, ,"51° 04' 30.24"" N", ,"001° 20' 18.10"" W"
SAM24, ,"51° 04' 17.65"" N", ,"001° 17' 56.31"" W"
SAM25, ,"50° 50' 43.00"" N", ,"001° 58' 50.00"" W"
SAM30, ,"51° 00' 15.49"" N", ,"001° 19' 47.63"" W"
SAM31, ,"51° 03' 25.79"" N", ,"001° 15' 19.28"" W"
SAM35, ,"50° 54' 00.65"" N", ,"001° 22' 29.99"" W"
SAM36, ,"50° 48' 00.00"" N", ,"002° 14' 20.00"" W"
SAM44, ,"51° 02' 58.79"" N", ,"001° 14' 20.64"" W"
SAM49, ,"51° 02' 23.81"" N", ,"001° 13' 17.97"" W"
SAM50, ,"51° 02' 30.45"" N", ,"001° 20' 24.75"" W"
SAM52, ,"50° 07' 18.00"" N", ,"001° 40' 52.00"" W"
SAM53, ,"51° 03' 36.27"" N", ,"001° 15' 10.04"" W"
SAM70, ,"50° 49' 40.44"" N", ,"001° 24' 23.33"" W"
SAM83, ,"51° 03' 03.41"" N", ,"001° 13' 50.00"" W"
SAM91, ,"50° 50' 23.55"" N", ,"001° 22' 14.21"" W"
SAM93, ,"50° 56' 16.10"" N", ,"001° 21' 37.18"" W"
SAM94, ,"50° 52' 04.40"" N", ,"001° 25' 17.49"" W"
SAM95, ,"50° 46' 49.62"" N", ,"001° 29' 51.96"" W"
SAM98, ,"51° 00' 01.74"" N", ,"001° 19' 21.51"" W"
SAM99, ,"51° 02' 01.29"" N", ,"001° 17' 53.29"" W"
SANDY, ,"51° 3' 51.00"" N", ,"1° 4' 3.00"" E"
SAPCO, ,"52° 32' 25.00"" N", ,"1° 21' 25.00"" W"
SAPOT, ,"59° 15' 40.00"" N", ,"2° 22' 51.00"" W"
SED01, ,"51° 51' 48.88"" N", ,"000° 12' 01.58"" E"
SED04, ,"51° 49' 40.18"" N", ,"000° 08' 39.10"" E"
SED66, ,"51° 47' 48.32"" N", ,"000° 05' 44.12"" E"
SETEL, ,"54° 0' 45.00"" N", ,"2° 26' 9.00"" W"
SFD06, ,"50° 39' 48.22"" N", ,"000° 05' 05.87"" E"
SFD07, ,"50° 40' 00.00"" N", ,"000° 14' 33.00"" E"
SFD55, ,"50° 45' 43.00"" N", ,"001° 20' 16.00"" W"
SHAPP, ,"54° 30' 0.00"" N", ,"2° 37' 38.00"" W"
SHUTR, ,"52° 26' 23.18"" N", ,"000° 11' 52.95"" E"
SIERA, ,"50° 50' 11.66"" N", ,"001° 26' 25.75"" W"
SILVA, ,"51° 50' 51.00"" N", ,"1° 0' 19.00"" W"
SIREN, ,"51° 34' 15.00"" N", ,"1° 52' 29.00"" W"
SIRGO, ,"51° 37' 46.00"" N", ,"0° 38' 47.00"" E"
SITET, ,"50° 6' 0.00"" N", ,"0° 0' 0.00"" E"
SITNU, ,"51° 40' 47.13"" N", ,"001° 57' 40.23"" W"
SIVDA, ,"52° 21' 22.00"" N", ,"0° 1' 47.00"" E"
SKERY, ,"50° 0' 0.00"" N", ,"3° 10' 23.00"" W"
SKESO, ,"49° 49' 29.00"" N", ,"3° 2' 3.00"" W"
SLYDA, ,"54° 12' 4.00"" N", ,"5° 5' 15.00"" W"
SMG50, ,"50° 26' 19.53"" N", ,"004° 59' 23.92"" W"
SMG51, ,"50° 23' 28.95"" N", ,"004° 51' 51.45"" W"
SMOKI, ,"57° 46' 37.00"" N", ,"2° 35' 56.00"" W"
SOMVA, ,"52° 18' 26.00"" N", ,"2° 38' 38.00"" E"
SONDO, ,"52° 5' 6.00"" N", ,"1° 48' 42.00"" E"
SONEX, ,"53° 29' 53.00"" N", ,"2° 10' 21.00"" W"
SONOG, ,"52° 6' 20.00"" N", ,"2° 16' 10.00"" E"
SONOL, ,"53° 0' 5.00"" N", ,"2° 30' 0.00"" E"
SOPAX, ,"53° 38' 49.00"" N", ,"4° 27' 8.00"" W"
SOPEK, ,"53° 6' 32.00"" N", ,"2° 30' 0.00"" E"
SOTUN, ,"54° 10' 36.00"" N", ,"3° 37' 37.00"" E"
SOXON, ,"58° 58' 6.00"" N", ,"3° 52' 22.00"" W"
SPINN, ,"52° 24' 25.93"" N", ,"000° 10' 11.38"" E"
STAFA, ,"52° 51' 41.00"" N", ,"2° 14' 35.00"" W"
STIRA, ,"56° 8' 2.00"" N", ,"3° 50' 1.00"" W"
STOAT, ,"52° 1' 33.00"" N", ,"0° 1' 15.00"" W"
STU05, ,"51° 58' 35.00"" N", ,"006° 06' 34.00"" W"
STU30, ,"51° 45' 39.00"" N", ,"006° 02' 10.00"" W"
STU39, ,"51° 47' 16.00"" N", ,"006° 02' 42.00"" W"
STU40, ,"51° 57' 29.00"" N", ,"006° 06' 11.00"" W"
STU57, ,"51° 33' 06.00"" N", ,"006° 24' 27.00"" W"
STU61, ,"51° 31' 23.00"" N", ,"006° 29' 54.00"" W"
SUBUK, ,"54° 22' 48.00"" N", ,"3° 17' 11.00"" W"
SUPAP, ,"49° 26' 2.00"" N", ,"5° 49' 22.00"" W"
SUPEL, ,"53° 13' 40.00"" N", ,"0° 35' 28.00"" E"
SUPIT, ,"57° 19' 57.00"" N", ,"7° 5' 6.00"" W"
SURAT, ,"55° 54' 56.00"" N", ,"3° 30' 0.00"" E"
SUSIS, ,"55° 36' 17.00"" N", ,"0° 21' 2.00"" W"
SUSIX, ,"50° 37' 0.00"" N", ,"0° 58' 3.00"" W"
SWANY, ,"51° 33' 34.00"" N", ,"4° 7' 48.00"" W"
SX001, ,"51° 54' 23.51"" N", ,"000° 16' 11.24"" E"
SX004, ,"51° 56' 32.28"" N", ,"000° 19' 33.69"" E"
SX066, ,"51° 58' 23.86"" N", ,"000° 22' 29.87"" E"
TABBI, ,"52° 21' 00.73"" N", ,"000° 34' 02.33"" E"
TABEN, ,"51° 21' 49.00"" N", ,"1° 10' 22.00"" W"
TABIT, ,"55° 47' 58.00"" N", ,"5° 19' 60.00"" W"
TADAL, ,"53° 35' 14.00"" N", ,"3° 1' 35.00"" W"
TADEX, ,"54° 51' 24.00"" N", ,"8° 14' 1.00"" W"
TAKAS, ,"49° 0' 0.00"" N", ,"8° 0' 0.00"" W"
TALGA, ,"51° 57' 30.00"" N", ,"3° 14' 44.00"" W"
TALIG, ,"49° 30' 59.00"" N", ,"5° 48' 4.00"" W"
TANET, ,"51° 26' 58.00"" N", ,"0° 55' 32.00"" E"
TARTN, ,"55° 43' 2.00"" N", ,"3° 8' 19.00"" W"
TEBLO, ,"50° 57' 15.00"" N", ,"1° 13' 21.00"" E"
TEBRA, ,"51° 29' 20.00"" N", ,"1° 36' 43.00"" E"
TEDSA, ,"52° 3' 3.00"" N", ,"1° 7' 39.00"" E"
TELBA, ,"52° 39' 52.00"" N", ,"2° 19' 7.00"" W"
TENDO, ,"54° 1' 44.00"" N", ,"0° 14' 47.00"" E"
TENSO, ,"53° 36' 2.00"" N", ,"2° 12' 27.00"" W"
TERKO, ,"51° 37' 32.00"" N", ,"0° 44' 48.00"" E"
TESDO, ,"50° 7' 26.00"" N", ,"7° 7' 0.00"" W"
TETRU, ,"51° 40' 26.81"" N", ,"002° 11' 56.58"" W"
THRED, ,"50° 29' 55.00"" N", ,"1° 39' 50.00"" W"
TIGER, ,"51° 4' 2.00"" N", ,"0° 26' 22.00"" E"
TILNI, ,"54° 32' 51.00"" N", ,"1° 51' 18.00"" W"
TIMPO, ,"52° 33' 32.00"" N", ,"1° 9' 50.00"" W"
TINAN, ,"50° 40' 0.00"" N", ,"3° 26' 54.00"" W"
TINDI, ,"54° 2' 14.00"" N", ,"3° 15' 29.00"" E"
TIPAN, ,"54° 35' 54.00"" N", ,"4° 23' 56.00"" E"
TIPIL, ,"53° 10' 0.00"" N", ,"1° 44' 23.00"" W"
TIPTA, ,"54° 48' 13.00"" N", ,"1° 36' 41.00"" W"
TIVER, ,"50° 48' 33.00"" N", ,"3° 25' 26.00"" W"
TLA08, ,"55° 22' 39.00"" N", ,"003° 15' 45.00"" W"
TLA09, ,"55° 20' 57.66"" N", ,"003° 21' 10.00"" W"
TLA10, ,"55° 20' 49.71"" N", ,"003° 14' 02.55"" W"
TLA24, ,"55° 07' 40.00"" N", ,"003° 04' 43.00"" W"
TLA25, ,"55° 20' 53.25"" N", ,"002° 40' 15.41"" W"
TLA43, ,"56° 12' 00.00"" N", ,"003° 10' 51.00"" W"
TLA54, ,"56° 23' 10.00"" N", ,"003° 08' 03.00"" W"
TNT18, ,"52° 45' 19.67"" N", ,"001° 37' 37.08"" W"
TNT19, ,"52° 44' 24.11"" N", ,"001° 44' 00.58"" W"
TNT23, ,"52° 40' 26.21"" N", ,"001° 44' 48.28"" W"
TNT25, ,"53° 24' 41.00"" N", ,"001° 12' 34.00"" W"
TNT26, ,"52° 37' 27.78"" N", ,"001° 45' 23.96"" W"
TNT30, ,"52° 33' 23.39"" N", ,"001° 35' 54.97"" W"
TNT41, ,"53° 21' 29.00"" N", ,"000° 39' 21.00"" W"
TOBIX, ,"51° 36' 17.00"" N", ,"1° 16' 51.00"" E"
TOLSA, ,"53° 7' 37.00"" N", ,"3° 6' 29.00"" E"
TOPRO, ,"51° 54' 42.00"" N", ,"3° 14' 57.00"" W"
TOTRI, ,"51° 46' 30.00"" N", ,"0° 11' 48.00"" E"
TRIPO, ,"51° 42' 47.00"" N", ,"1° 4' 58.00"" E"
TRN01, ,"55° 29' 01.32"" N", ,"004° 31' 31.80"" W"
TRN04, ,"55° 27' 57.34"" N", ,"004° 28' 34.89"" W"
TRN07, ,"55° 31' 19.20"" N", ,"004° 37' 41.88"" W"
TRN08, ,"55° 26' 30.71"" N", ,"004° 43' 23.88"" W"
TRN09, ,"55° 23' 32.88"" N", ,"004° 33' 38.96"" W"
TRN10, ,"55° 24' 42.74"" N", ,"004° 19' 43.59"" W"
TRN12, ,"55° 25' 07.52"" N", ,"004° 29' 10.57"" W"
TRN13, ,"55° 23' 05.22"" N", ,"004° 15' 18.53"" W"
TRN29, ,"55° 32' 30.25"" N", ,"004° 40' 57.02"" W"
TRN31, ,"55° 28' 26.37"" N", ,"004° 42' 29.12"" W"
TRN51, ,"55° 33' 29.68"" N", ,"004° 52' 04.40"" W"
TRN60, ,"55° 34' 09.12"" N", ,"004° 45' 34.04"" W"
TRN61, ,"55° 31' 50.40"" N", ,"004° 55' 51.72"" W"
TRN70, ,"55° 30' 53.17"" N", ,"004° 36' 37.94"" W"
TRN85, ,"55° 30' 33.37"" N", ,"004° 51' 03.62"" W"
TRN91, ,"55° 25' 11.97"" N", ,"004° 21' 03.19"" W"
TRN95, ,"55° 29' 58.67"" N", ,"004° 54' 35.69"" W"
TROUT, ,"57° 30' 36.00"" N", ,"1° 24' 54.00"" W"
TUMTI, ,"53° 4' 40.00"" N", ,"1° 36' 15.00"" W"
TUNEL, ,"51° 26' 35.00"" N", ,"0° 13' 52.00"" E"
TUNSO, ,"55° 6' 40.00"" N", ,"4° 57' 41.00"" W"
TUPEM, ,"53° 50' 17.00"" N", ,"3° 28' 55.00"" W"
ULLAP, ,"57° 54' 0.00"" N", ,"5° 10' 9.00"" W"
UMBAG, ,"52° 20' 52.00"" N", ,"0° 46' 57.00"" E"
UMBEL, ,"54° 1' 44.00"" N", ,"0° 29' 7.00"" W"
UNBIG, ,"51° 44' 27.00"" N", ,"3° 35' 2.00"" W"
UPTON, ,"53° 35' 13.00"" N", ,"1° 18' 3.00"" W"
UVAVU, ,"54° 25' 0.00"" N", ,"1° 53' 46.00"" W"
VABIK, ,"51° 14' 47.00"" N", ,"2° 0' 0.00"" E"
VADNO, ,"57° 27' 11.00"" N", ,"3° 37' 38.00"" W"
VANIN, ,"53° 59' 7.00"" N", ,"4° 2' 21.00"" W"
VAPID, ,"51° 15' 14.00"" N", ,"1° 2' 42.00"" W"
VATON, ,"51° 26' 4.00"" N", ,"0° 20' 56.00"" W"
VEGUS, ,"53° 24' 1.00"" N", ,"0° 21' 11.00"" W"
VENAS, ,"54° 18' 20.00"" N", ,"3° 39' 8.00"" E"
VEXEN, ,"50° 8' 22.00"" N", ,"1° 49' 34.00"" W"
VIDOK, ,"52° 24' 39.00"" N", ,"2° 2' 31.00"" W"
VYL01, ,"53° 21' 57.16"" N", ,"004° 49' 26.87"" W"
VYL06, ,"53° 19' 18.29"" N", ,"004° 40' 09.11"" W"
VYL10, ,"53° 22' 01.50"" N", ,"004° 45' 02.36"" W"
VYL11, ,"53° 15' 52.92"" N", ,"004° 34' 03.00"" W"
VYL12, ,"53° 05' 23.39"" N", ,"004° 43' 29.29"" W"
VYL20, ,"53° 14' 19.47"" N", ,"003° 59' 24.44"" W"
VYL28, ,"53° 17' 07.57"" N", ,"004° 36' 14.92"" W"
VYL65, ,"53° 19' 40.24"" N", ,"004° 21' 20.01"" W"
VYL80, ,"52° 55' 37.48"" N", ,"004° 28' 37.26"" W"
WAD01, ,"53° 08' 58.16"" N", ,"000° 32' 06.48"" W"
WAD03, ,"53° 06' 58.06"" N", ,"000° 32' 26.26"" W"
WAD07, ,"53° 16' 17.80"" N", ,"000° 27' 15.41"" W"
WAD08, ,"53° 11' 17.12"" N", ,"000° 30' 33.37"" W"
WAD20, ,"53° 08' 27.08"" N", ,"000° 33' 51.25"" W"
WAD27, ,"53° 21' 40.74"" N", ,"000° 23' 41.15"" W"
WAD35, ,"53° 13' 06.88"" N", ,"000° 29' 15.28"" W"
WAD45, ,"53° 19' 27.38"" N", ,"000° 16' 55.40"" W"
WAFFU, ,"50° 34' 57.00"" N", ,"0° 20' 59.00"" E"
WAL05, ,"52° 59' 00.00"" N", ,"003° 10' 00.00"" W"
WAL15, ,"53° 07' 46.00"" N", ,"003° 09' 19.00"" W"
WAL16, ,"53° 32' 47.00"" N", ,"003° 29' 53.00"" W"
WAL21, ,"53° 25' 05.00"" N", ,"003° 43' 03.00"" W"
WAL26, ,"53° 25' 26.00"" N", ,"003° 51' 24.00"" W"
WAL33, ,"53° 04' 00.00"" N", ,"002° 24' 41.00"" W"
WAL35, ,"52° 48' 35.00"" N", ,"003° 10' 50.00"" W"
WAL41, ,"52° 58' 33.00"" N", ,"002° 12' 47.00"" W"
WAL48, ,"53° 32' 05.00"" N", ,"001° 49' 16.00"" W"
WAL57, ,"52° 48' 57.00"" N", ,"001° 52' 03.00"" W"
WATFO, ,"51° 40' 33.00"" N", ,"0° 20' 54.00"" W"
WEALD, ,"51° 19' 51.00"" N", ,"0° 2' 5.00"" E"
WELIN, ,"52° 14' 50.00"" N", ,"0° 51' 8.00"" W"
WESUL, ,"51° 40' 15.00"" N", ,"0° 29' 9.00"" E"
WIK10, ,"58° 18' 15.00"" N", ,"002° 59' 05.00"" W"
WIT02, ,"52° 37' 01.62"" N", ,"000° 26' 46.26"" W"
WIT04, ,"52° 36' 40.43"" N", ,"000° 36' 28.61"" W"
WIT10, ,"52° 39' 13.47"" N", ,"000° 14' 08.81"" W"
WIT12, ,"52° 39' 46.22"" N", ,"000° 10' 59.25"" W"
WIT40, ,"52° 36' 16.11"" N", ,"000° 23' 22.29"" W"
WIT95, ,"52° 35' 50.34"" N", ,"000° 10' 16.21"" W"
WIZAD, ,"51° 7' 0.00"" N", ,"0° 57' 11.00"" E"
WOBUN, ,"52° 1' 10.00"" N", ,"0° 43' 60.00"" W"
WOD25, ,"51° 08' 47.00"" N", ,"000° 25' 50.00"" W"
WOTAN, ,"51° 37' 26.00"" N", ,"2° 20' 6.00"" W"
WQ007, ,"53° 46' 59.93"" N", ,"002° 41' 02.61"" W"
WTN01, ,"53° 44' 16.78"" N", ,"002° 55' 14.25"" W"
WTN05, ,"53° 43' 42.66"" N", ,"003° 01' 54.24"" W"
WTN13, ,"53° 50' 15.76"" N", ,"003° 13' 08.57"" W"
WTN26, ,"53° 42' 33.32"" N", ,"003° 15' 13.67"" W"
